FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
1163,1,1163,1,1,0,0,12,2011,18254,995387.172299999980000,178144.369199999990000,FLATBUSH AVENUE,PARKSIDE AVENUE
1164,1,1164,1,1,0,0,12,2011,55327,1039633.388200000000000,202726.369899999990000,168 STREET,UNION TURNPIKE
1165,1,1165,1,0,0,1,12,2011,17424,993917.870699999970000,166897.213500000010000,AVENUE J,CONEY ISLAND AVENUE
1166,1,1166,1,0,1,0,12,2011,42439,1000233.776700000000000,233081.311400000010000,WEST 125 STREET,5 AVENUE
1167,1,1167,1,0,0,1,12,2011,39818,1052180.036000000100000,195470.321399999990000,201 STREET,112 AVENUE
1168,1,1168,1,1,0,0,12,2011,27376,1000545.701600000000000,199668.941599999990000,METROPOLITAN AVENUE,ORIENT AVENUE
1169,1,1169,1,1,0,0,12,2011,26756,1001821.932700000000000,183054.133000000000000,TROY AVENUE,EASTERN PARKWAY
1170,1,1170,1,0,0,1,12,2011,26445,1006219.929100000000000,178956.726499999990000,LENOX ROAD,KINGS HIGHWAY
1171,1,1171,1,1,0,0,12,2011,50223,1025447.616400000100000,207571.481200000010000,62 ROAD,108 STREET
1172,1,1172,1,0,0,1,12,2011,53116,1027857.165400000100000,245478.215100000000000,EAST TREMONT AVENUE,WESTCHESTER AVENUE
1173,1,1173,1,1,0,0,12,2011,49571,1015858.712000000100000,260156.577800000000000,MOSHOLU PARKWAY,PAUL AVENUE
1174,1,1174,1,1,0,0,12,2011,16712,994099.753600000050000,157962.628700000000000,AVENUE T,EAST 7 STREET
1175,1,1175,1,1,0,0,12,2011,20933,988786.086699999990000,208210.531800000000000,EAST 22 STREET,3 AVENUE
1176,1,1176,1,0,1,0,6,2011,67686,1032796.407500000000000,198642.063700000000000,VAN WYCK EXPRESSWAY EXIT 9 NB,QUEENS BOULEVARD
1177,1,1177,1,1,0,0,6,2011,12522,985665.594300000000000,147989.587900000010000,WEST 29 STREET,SURF AVENUE
1178,1,1178,1,1,0,0,6,2011,37201,1042636.656500000000000,195044.597199999990000,104 AVENUE,168 PLACE
1179,1,1179,1,1,0,0,6,2011,42527,1001112.003300000000000,238627.700900000000000,ADAM C POWELL BOULEVARD,WEST 145 STREET
1180,1,1180,1,1,0,0,6,2011,21627,987524.563599999990000,221533.864399999990000,WEST 64 STREET,WEST END AVENUE
1181,1,1181,1,1,0,0,6,2011,41329,1000090.994900000000000,214734.390099999990000,12 STREET,40 AVENUE
1182,1,1182,1,1,0,0,6,2011,53451,1021218.720699999900000,254612.429100000010000,ALLERTON AVENUE,CRUGER AVENUE
1183,1,1183,1,1,0,0,6,2011,3785,937477.858299999960000,165774.253800000010000,GOETHALS ROAD NORTH,SOUTH AVENUE
1184,1,1184,1,0,0,1,6,2011,14083,984639.074000000020000,179699.992700000000000,4 AVENUE,26 STREET
1185,1,1185,1,0,1,0,6,2011,20247,982965.169899999980000,202085.147100000000000,CANAL STREET,WEST BROADWAY
1186,1,1186,1,1,0,0,6,2011,23426,992718.381700000030000,229049.813599999990000,WEST 98 STREET,AMSTERDAM AVENUE
1187,1,1187,1,1,0,0,6,2011,24834,1000858.040300000000000,154848.520699999990000,AVENUE Y,NOSTRAND AVENUE
1188,1,1188,1,0,0,1,6,2011,45386,1012070.311100000000000,209220.526500000010000,BROOKLYN QUEENS EP ET 39 W WB,65 PLACE
1189,1,1189,1,1,0,0,6,2011,17939,991361.258700000010000,173639.526099999990000,OCEAN PARKWAY,BEVERLY ROAD
1190,1,1190,1,0,1,0,6,2011,13750,989283.871200000050000,164034.627400000000000,21 AVENUE,62 STREET
1191,1,1191,1,0,0,1,6,2011,9560,958597.532299999960000,173946.529799999990000,FILLMORE STREET,FRANKLIN AVENUE
1192,1,1192,1,0,0,1,7,2011,18158,994244.199200000030000,175757.490699999990000,EAST 17 STREET,CHURCH AVENUE
1193,1,1193,1,0,0,1,7,2011,872,920247.140800000050000,131603.729300000010000,VETERANS ROAD GREENWAY,TYRELLAN AVENUE
1194,1,1194,1,1,0,0,7,2011,24148,997784.060500000020000,232620.131300000010000,ADAM C POWELL BOULEVARD,WEST 119 STREET
1195,1,1195,1,0,0,1,7,2011,39015,1053117.110900000000000,182159.761399999990000,225 STREET,NORTH CONDUIT AVENUE
1196,1,1196,1,1,0,0,7,2011,20566,985086.140000000010000,200331.571499999990000,ELIZABETH STREET,CANAL STREET
1197,1,1197,1,0,1,0,7,2011,21197,984639.490699999970000,212609.633899999990000,9 AVENUE,WEST 29 STREET
1198,1,1198,1,1,0,0,7,2011,45814,1016717.683400000000000,209952.608400000000000,82 STREET,BROADWAY
1199,1,1199,1,0,0,1,7,2011,17663,996289.191100000050000,169020.446499999990000,CAMPUS ROAD,AVENUE H
1200,1,1200,1,0,0,1,7,2011,38956,1052248.060800000100000,186359.319599999990000,136 AVENUE,SPRINGFIELD BOULEVARD
1201,1,1201,1,1,0,0,7,2011,13607,987852.886500000020000,160069.940700000010000,STILLWELL AVENUE,KINGS HIGHWAY
1202,1,1202,1,0,0,1,7,2011,26232,1003371.250500000000000,179118.861999999990000,UTICA AVENUE,WINTHROP STREET
1203,1,1203,1,0,0,1,7,2011,25695,1004273.197500000000000,168142.762200000000000,AVENUE J,UTICA AVENUE
1204,1,1204,1,0,0,1,7,2011,32594,1026495.613000000000000,197377.906099999990000,72 ROAD,UNION TURNPIKE
1205,1,1205,1,0,0,1,7,2011,37931,1050648.280599999900000,158466.134900000000000,BEACH CHANNEL DRIVE,DICKENS STREET
1206,1,1206,1,1,0,0,7,2011,20222,982056.917099999960000,202939.981300000010000,HOLLAND TUNNEL APPROACH,CANAL STREET
1207,1,1207,1,1,0,0,7,2011,21190,984014.957799999970000,211482.365800000000000,9 AVENUE,WEST 24 STREET
1208,1,1208,1,1,0,0,7,2011,19272,992818.325700000040000,190469.557399999990000,DEKALB AVENUE,VANDERBILT AVENUE
1209,1,1209,2,2,0,0,7,2011,43647,1003966.256199999900000,241380.028100000000000,MACOMBS DAM BRIDGE,EAST 161 STREET
1210,1,1210,1,1,0,0,7,2011,27746,1005803.926000000000000,193018.774399999990000,HARMAN STREET,CENTRAL AVENUE
1211,1,1211,1,0,1,0,7,2011,43377,1000911.340699999900000,247944.522499999990000,WEST 176 STREET,FT WASHINGTON AVENUE
1212,1,1212,1,1,0,0,7,2011,41087,1006309.863300000000000,208676.298600000010000,45 STREET,48 AVENUE
1213,1,1213,1,0,0,1,8,2011,23493,994536.793399999970000,224035.355500000010000,86 ST TRANSVERSE,EAST DRIVE
1214,1,1214,1,0,0,1,8,2011,26938,1004348.646800000000000,186025.179800000010000,ATLANTIC AVENUE,ROCHESTER AVENUE
1215,1,1215,1,1,0,0,8,2011,50721,1020968.189700000000000,215260.858600000010000,NORTHERN BOULEVARD,101 STREET
1216,1,1216,1,1,0,0,8,2011,22743,993350.214700000010000,214988.372600000000000,2 AVENUE,EAST 53 STREET
1217,1,1217,1,0,0,1,8,2011,18303,996980.390900000000000,174885.418999999990000,LOTT STREET,TILDEN AVENUE
1218,1,1218,1,0,1,0,8,2011,27714,1004672.865299999900000,199430.818700000000000,METROPOLITAN AVENUE,GARDNER AVENUE
1219,1,1219,1,1,0,0,8,2011,46150,1019879.996600000000000,209783.635600000010000,CORONA AVENUE,93 STREET
1220,1,1220,1,0,0,1,8,2011,29025,1017514.040100000000000,174793.677000000000000,FREEPORT LOOP,PENNSYLVANIA AVENUE
1221,1,1221,1,0,1,0,8,2011,27751,1005578.224399999900000,194023.483700000010000,STOCKHOLM STREET,WILSON AVENUE
1222,1,1222,1,0,0,1,8,2011,4464,944585.234799999980000,138025.182299999990000,HILLSIDE TERRACE,HYLAN BOULEVARD
1223,1,1223,1,0,0,1,8,2011,43022,1007137.424000000000000,231364.421800000010000,EAST 132 STREET,CYPRESS AVENUE
1224,1,1224,1,0,1,0,8,2011,33372,1033769.141800000000000,163340.744199999990000,CROSS BAY BOULEVARD,EAST 1 ROAD
1225,1,1225,1,0,0,1,8,2011,11881,979822.181100000050000,164796.951999999990000,11 AVENUE,82 STREET
1226,1,1226,1,1,0,0,8,2011,52581,1022116.957100000000000,243713.300699999990000,WHITE PLAINS ROAD,WOOD AVENUE
1227,1,1227,1,0,0,1,8,2011,21235,984643.263599999950000,217724.541300000010000,WEST 46 STREET,12 AVENUE
1228,1,1228,1,0,1,0,8,2011,27375,1000499.494700000000000,199173.516100000010000,AINSLIE STREET,BUSHWICK AVENUE
1229,1,1229,1,0,0,1,8,2011,52835,1025712.524000000000000,243290.965900000010000,WESTCHESTER AVENUE,GLEBE AVENUE
1230,1,1230,1,0,1,0,8,2011,20673,986219.274300000050000,201581.877100000010000,DELANCEY STREET,CHRYSTIE STREET
1231,1,1231,1,0,0,1,8,2011,41608,1004405.018100000000000,216053.685399999990000,34 AVENUE,31 STREET
1232,1,1232,1,0,0,1,8,2011,39368,1057872.330800000100000,184288.313599999990000,BROOKVILLE BOULEVARD,135 AVENUE
1233,1,1233,1,0,0,1,9,2011,100974,1008271.762299999900000,232249.669400000010000,RFK BRIDGE BRONX ENTRANCE RAMP,EAST 137 STREET
1234,1,1234,1,1,0,0,9,2011,54424,1025621.402200000000000,268476.436200000000000,WHITE PLAINS ROAD,EAST 241 STREET
1235,1,1235,1,0,0,1,9,2011,31385,1022682.950400000000000,182649.724300000000000,FORBELL STREET,LORING AVENUE
1236,1,1236,1,1,0,0,9,2011,26002,1009037.334900000000000,169115.890199999990000,PAERDEGAT 4 STREET,PAERDEGAT AVENUE NORTH
1237,1,1237,1,1,0,0,9,2011,49753,1020933.058800000000000,202589.230699999990000,WOODHAVEN BOULEVARD,PENELOPE AVENUE
1238,1,1238,1,1,0,0,9,2011,42495,1001575.473500000000000,232338.602600000010000,LEXINGTON AVENUE,EAST 125 STREET
1239,1,1239,1,0,0,1,9,2011,8720,953888.408199999950000,163190.872500000000000,VICTORY BOULEVARD,MARX STREET
1240,1,1240,1,1,0,0,9,2011,22209,997925.431600000010000,204873.212399999990000,MC GUINNESS BOULEVARD,CALYER STREET
1241,1,1241,1,0,0,1,9,2011,27139,1007236.656100000000000,187965.395800000000000,SARATOGA AVENUE,BAINBRIDGE STREET
1242,1,1242,1,1,0,0,9,2011,52814,1025893.967200000000000,240048.646299999990000,STORY AVENUE,CASTLE HILL AVENUE
1243,1,1243,1,0,1,0,9,2011,19713,996698.360600000010000,198166.211700000010000,BORINQUEN PLACE,RODNEY STREET
1244,1,1244,1,1,0,0,9,2011,42071,1001478.767700000000000,229652.679899999990000,2 AVENUE,EAST 116 STREET
1245,1,1245,1,1,0,0,9,2011,24010,995800.916800000010000,234613.488500000010000,AMSTERDAM AVENUE,MORNINGSIDE DRIVE
1246,1,1246,1,0,0,1,9,2011,53349,1020878.505100000000000,251835.872999999990000,WHITE PLAINS ROAD,PELHAM PARKWAY NORTH
1247,1,1247,1,0,0,1,9,2011,49787,1020176.249300000000000,206536.060399999990000,QUEENS BOULEVARD,WOODHAVEN BOULEVARD
1248,1,1248,1,1,0,0,9,2011,13858,981674.201299999960000,173413.548600000010000,6 AVENUE,52 STREET
1249,1,1249,1,1,0,0,9,2011,25688,1004330.608800000000000,167430.250499999990000,FLATLANDS AVENUE,UTICA AVENUE
1250,1,1250,1,0,0,1,9,2011,61224,1054776.658099999900000,200226.512699999990000,HEMPSTEAD AVENUE,JAMAICA AVENUE
1251,1,1251,1,1,0,0,10,2011,54537,1027767.388700000000000,263627.469800000020000,BAYCHESTER AVENUE,STRANG AVENUE
1252,1,1252,1,1,0,0,10,2011,36952,1049477.062399999900000,187565.826399999990000,ANDERSON ROAD,MERRICK BOULEVARD
1253,1,1253,1,1,0,0,10,2011,18819,995159.019800000010000,180082.150700000000000,FLATBUSH AVENUE,WASHINGTON AVENUE
1254,1,1254,1,1,0,0,10,2011,18319,996375.244399999970000,177931.160899999990000,BEDFORD AVENUE,CLARKSON AVENUE
1255,1,1255,1,1,0,0,10,2011,22711,992481.918900000050000,219090.391600000000000,EAST 65 STREET,5 AVENUE
1256,1,1256,1,1,0,0,10,2011,17464,994695.533199999950000,161513.117000000000000,AVENUE P,CONEY ISLAND AVENUE
1257,1,1257,1,0,0,1,10,2011,21194,984928.407400000030000,211276.208099999990000,8 AVENUE,WEST 25 STREET
1258,1,1258,1,0,0,1,10,2011,45548,1014630.453300000100000,203680.747899999990000,71 STREET,QUEENS MIDTOWN EXPRESSWAY SR S
1259,1,1259,1,1,0,0,10,2011,29661,1017313.919100000100000,184899.640699999990000,PITKIN AVENUE,SHEPHERD AVENUE
1260,1,1260,1,0,1,0,10,2011,27519,1002826.074700000000000,197706.963900000000000,MESEROLE STREET,MORGAN AVENUE
1261,1,1261,1,0,0,1,10,2011,43131,1008189.859600000000000,232299.324800000000000,EAST 137 STREET,BRUCKNER BOULEVARD
1262,1,1262,1,1,0,0,10,2011,43300,1009516.244700000000000,239520.064600000010000,EAST 163 STREET,3 AVENUE
1263,1,1263,1,1,0,0,10,2011,55114,1036879.158199999900000,202753.833699999990000,77 ROAD,PARSONS BOULEVARD
1264,1,1264,1,0,0,1,10,2011,17921,991436.596499999990000,170982.543299999990000,EAST 5 STREET,DITMAS AVENUE
1265,1,1265,1,1,0,0,10,2011,58792,1044383.066700000000000,206450.345000000000000,73 AVENUE,188 STREET
1266,1,1266,1,1,0,0,10,2011,23336,991569.469900000030000,223262.748700000000000,CPW 77 APPROACH,CENTRAL PARK WEST
1267,1,1267,1,0,0,1,10,2011,21227,984973.797799999940000,216939.519900000010000,11 AVENUE,WEST 44 STREET
1268,1,1268,1,0,0,1,10,2011,45386,1012070.311100000000000,209220.526500000010000,BROOKLYN QUEENS EP ET 39 W WB,65 PLACE
1269,1,1269,1,0,0,1,10,2011,19937,999039.349999999980000,197134.560200000010000,MESEROLE STREET,LEONARD STREET
1270,1,1270,1,1,0,0,10,2011,46109,1019837.447500000000000,205692.324900000010000,WETHEROLE STREET,WOODHAVEN BOULEVARD
1271,1,1271,1,1,0,0,10,2011,27732,1005816.501500000000000,191335.785999999990000,GROVE STREET,BUSHWICK AVENUE
1272,1,1272,1,1,0,0,10,2011,14010,983973.862100000030000,177570.715399999990000,5 AVENUE,34 STREET
1273,1,1273,1,0,0,1,2,2010,31161,1029669.540400000100000,174426.706000000010000,CROSS BAY BOULEVARD,NORTH CHANNEL BRIDGE
1274,1,1274,1,1,0,0,2,2010,14143,986437.183899999950000,170633.373700000000000,49 STREET,13 AVENUE
1275,1,1275,1,1,0,0,2,2010,29987,1011783.868100000000000,194965.666900000010000,69 AVENUE,FOREST AVENUE
1276,1,1276,1,1,0,0,2,2010,49462,1012516.323699999900000,263731.045800000020000,BROADWAY,MANHATTAN COLLEGE PARKWAY
1277,1,1277,1,1,0,0,2,2010,28044,1009638.718200000000000,195502.493599999990000,SENECA AVENUE,GATES AVENUE
1278,1,1278,1,1,0,0,2,2010,61585,1059829.971200000000000,202952.658800000000000,JAMAICA AVENUE,240 STREET
1279,1,1279,1,0,1,0,2,2010,46765,1017849.800600000000000,212666.887699999990000,37 AVENUE,88 STREET
1280,1,1280,1,1,0,0,2,2010,15922,987030.135499999970000,198912.939199999990000,RUTGERS STREET,MADISON STREET
1281,1,1281,1,0,0,1,2,2010,40876,1004571.369800000000000,207598.541499999990000,39 PLACE,51 AVENUE
1282,1,1282,1,1,0,0,2,2010,27963,1008193.740800000000000,195336.873499999990000,BLEECKER STREET,ST NICHOLAS AVENUE
1283,1,1283,1,1,0,0,2,2010,21002,989541.574099999970000,208109.006400000010000,2 AVENUE,EAST 23 STREET
1284,1,1284,1,0,0,1,3,2010,78984,1035110.605300000100000,256899.976700000000000,HUTCHINSON RIVER PKWY SB EN SHR,HUTCHINSON RIVER PKWY NB EN SHR
1285,1,1285,1,0,0,1,3,2010,36341,1042022.763100000000000,186836.034500000010000,119 AVENUE,SUTPHIN BOULEVARD
1286,1,1286,1,0,1,0,3,2010,48123,1014373.363999999900000,247301.800699999990000,CROTONA AVENUE,EAST TREMONT AVENUE
1287,1,1287,1,1,0,0,3,2010,13316,982430.650000000020000,168088.251099999990000,11 AVENUE,66 STREET
1288,1,1288,1,1,0,0,3,2010,52073,1023756.461700000000000,237245.052800000000000,WHITE PLAINS ROAD,RANDALL AVENUE
1289,1,1289,1,1,0,0,3,2010,16245,994450.966800000050000,149572.671999999990000,BRIGHTON BEACH AVENUE,BRIGHTON 4 STREET
1290,1,1290,1,1,0,0,3,2010,29303,1012861.372600000000000,185482.244600000010000,ATLANTIC AVENUE,PENNSYLVANIA AVENUE
1291,1,1291,1,1,0,0,3,2010,11897,979458.372800000010000,167079.296500000000000,76 STREET,FT HAMILTON PARKWAY
1292,1,1292,1,0,1,0,3,2010,53470,1021013.632800000000000,257845.712999999990000,WHITE PLAINS ROAD,BARTHOLDI STREET
1293,1,1293,1,1,0,0,3,2010,23578,996698.728000000000000,221027.461199999990000,2 AVENUE,EAST 79 STREET
1294,1,1294,1,1,0,0,3,2010,24904,1001237.459100000000000,154115.185600000000000,AVENUE Z,HARING STREET
1295,1,1295,1,1,0,0,3,2010,17678,997246.824099999970000,161084.938700000000000,OCEAN AVENUE,QUENTIN ROAD
1296,1,1296,1,0,0,1,3,2010,26197,1003855.639300000000000,173231.130899999990000,UTICA AVENUE,AVENUE D
1297,1,1297,1,1,0,0,3,2010,21730,989219.655400000050000,223012.696700000000000,BROADWAY,WEST 72 STREET
1298,1,1298,1,1,0,0,3,2010,32492,1025245.700800000000000,192030.577900000000000,JAMAICA AVENUE,WOODHAVEN BOULEVARD
1299,1,1299,1,0,1,0,4,2010,18224,995911.679099999950000,174115.686300000000000,FLATBUSH AVENUE,BEVERLY ROAD
1300,1,1300,1,1,0,0,4,2010,48893,1014186.707500000000000,253299.203400000000000,DECATUR AVENUE,EAST FORDHAM ROAD
1301,1,1301,1,1,0,0,4,2010,20772,987867.459900000020000,201950.351100000000000,STANTON STREET,ESSEX STREET
1302,1,1302,1,1,0,0,4,2010,28991,1016879.992800000000000,175542.661800000000000,PENNSYLVANIA AVENUE,TWIN PINES DRIVE
1303,1,1303,1,1,0,0,4,2010,22209,997925.431600000010000,204873.212399999990000,MC GUINNESS BOULEVARD,CALYER STREET
1304,1,1304,1,1,0,0,4,2010,33885,1033013.411300000000000,189338.939600000010000,LEFFERTS BOULEVARD,LIBERTY AVENUE
1305,1,1305,1,0,0,1,4,2010,53138,1027140.168800000000000,249028.693600000000000,EASTCHESTER ROAD,SACKETT AVENUE
1306,1,1306,1,0,0,1,4,2010,16413,991392.163900000040000,153760.012699999990000,BOUCK COURT,SHELL ROAD
1307,1,1307,1,1,0,0,4,2010,22811,994521.337399999960000,215551.294300000010000,1 AVENUE,EAST 57 STREET
1308,1,1308,1,0,0,1,4,2010,53486,1021591.557900000000000,258067.080699999990000,HOLLAND AVENUE,MAGENTA STREET
1309,1,1309,1,1,0,0,4,2010,1418,928380.504100000020000,130762.720200000000000,SEGUINE AVENUE,WATERBURY AVENUE
1310,1,1310,1,1,0,0,4,2010,42863,1004367.888900000000000,237508.844900000000000,GRAND CONCOURSE,EAST 149 STREET
1311,1,1311,1,1,0,0,4,2010,14158,986887.429099999950000,173598.669900000010000,FT HAMILTON PARKWAY,39 STREET
1312,1,1312,1,1,0,0,4,2010,15695,985235.716499999980000,198020.913399999990000,CHERRY STREET,CATHERINE SLIP
1313,1,1313,1,1,0,0,4,2010,52803,1024683.001800000000000,248692.004599999990000,LURTING AVENUE,MORRIS PARK AVENUE
1314,1,1314,1,0,1,0,4,2010,29556,1016405.699100000000000,180257.714700000010000,LINDEN BOULEVARD,SCHENCK AVENUE
1315,1,1315,1,0,0,1,4,2010,52015,1022547.566400000000000,239449.677600000000000,LELAND AVENUE,STORY AVENUE
1316,1,1316,1,1,0,0,4,2010,3912,939713.696299999950000,161486.237100000000000,MORANI STREET,RICHMOND AVENUE
1317,1,1317,1,0,0,1,4,2010,13682,988784.531599999990000,163405.429100000010000,65 STREET,21 AVENUE
1318,1,1318,1,1,0,0,4,2010,20770,987520.521700000040000,201065.953199999990000,DELANCEY STREET,ESSEX STREET
1319,1,1319,1,0,0,1,5,2010,89757,1004810.246900000000000,171572.122100000010000,PRESTON COURT,KINGS HIGHWAY
1320,1,1320,1,0,0,1,5,2010,26344,1005454.156400000000000,176287.404400000000000,SNYDER AVENUE,KINGS HIGHWAY
1321,1,1321,1,1,0,0,5,2010,43489,1001201.927700000000000,247007.047400000010000,WADSWORTH AVENUE,WEST 173 STREET
1322,1,1322,1,1,0,0,5,2010,42530,1001373.934900000000000,239099.908000000000000,WEST 147 STREET,ADAM C POWELL BOULEVARD
1323,1,1323,1,1,0,0,5,2010,33935,1034393.464300000000000,185661.784900000000000,LEFFERTS BOULEVARD,ROCKAWAY BOULEVARD
1324,1,1324,1,0,0,1,5,2010,26542,1008591.587800000000000,172971.423500000000000,FARRAGUT ROAD,EAST 86 STREET
1325,1,1325,1,1,0,0,5,2010,47319,1012977.782800000000000,236701.163100000010000,SOUTHERN BOULEVARD,LONGWOOD AVENUE
1326,1,1326,1,1,0,0,5,2010,17223,990139.555100000000000,166370.367399999990000,53 STREET,20 AVENUE
1327,1,1327,1,0,1,0,5,2010,36232,1041434.513200000000000,182521.896500000000000,INWOOD STREET,135 AVENUE
1328,1,1328,1,0,0,1,5,2010,60801,1041654.474700000000000,251190.098399999990000,CITY IS BRIDGE,CITY ISLAND AVENUE
1329,1,1329,1,1,0,0,5,2010,8567,951781.837599999970000,162322.751200000000000,WINDSOR ROAD,SLOSSON AVENUE
1330,1,1330,1,1,0,0,5,2010,23585,996600.444099999960000,222314.102300000000000,EAST 83 STREET,3 AVENUE
1331,1,1331,1,0,0,1,5,2010,1658,926730.615699999970000,142481.321700000000000,WEST SERVICE ROAD,ARTHUR KILL ROAD
1332,1,1332,1,1,0,0,5,2010,18221,995345.964999999970000,174216.293299999990000,OCEAN AVENUE,BEVERLY ROAD
1333,1,1333,1,1,0,0,5,2010,48043,1013550.987300000000000,246127.731499999990000,CROTONA AVENUE,CROTONA PARK NORTH
1334,1,1334,1,0,0,1,5,2010,44656,1008009.918300000000000,256689.063100000000000,BROADWAY,WEST 218 STREET
1335,1,1335,1,1,0,0,5,2010,56531,1036849.709400000100000,225971.939199999990000,CLINTONVILLE STREET,CROSS ISLAND PARKWAY
1336,1,1336,1,0,0,1,5,2010,19517,994101.994399999970000,198846.702400000010000,SOUTH 4 STREET,BERRY STREET
1337,1,1337,1,1,0,0,5,2010,37139,1041635.132900000000000,198580.958199999990000,CEDARCROFT ROAD,HOMELAWN STREET
1338,1,1338,1,1,0,0,5,2010,22755,993633.442200000050000,216961.015900000000000,EAST 60 STREET,3 AVENUE
1339,1,1339,1,1,0,0,5,2010,40356,1058777.571700000000000,198834.195899999990000,223 STREET,HEMPSTEAD AVENUE
1340,1,1340,1,0,1,0,5,2010,27808,1006253.347700000000000,191009.933599999990000,GATES AVENUE,BUSHWICK AVENUE
1341,1,1341,1,1,0,0,6,2010,7026,947737.498900000010000,172602.746699999990000,RICHMOND TERRACE,PORT RICHMOND AVENUE
1342,1,1342,1,0,0,1,6,2010,34149,1037642.493300000000000,183749.941900000010000,131 AVENUE,131 STREET
1343,1,1343,1,1,0,0,6,2010,27239,1009518.820200000000000,180676.037300000000000,LIVONIA AVENUE,ROCKAWAY AVENUE
1344,1,1344,1,0,0,1,6,2010,15035,988457.366900000020000,189543.657100000010000,ATLANTIC AVENUE,BOND STREET
1345,1,1345,1,1,0,0,6,2010,2642,938034.824700000000000,138726.205500000010000,RICHMOND AVENUE,BARTLETT AVENUE
1346,1,1346,1,0,0,1,6,2010,19607,995655.521500000030000,197787.731399999990000,HAVEMEYER STREET,WILLIAMSBURG BRIDGE ET S 5 ST
1347,1,1347,1,0,0,1,6,2010,31892,1028444.864400000000000,180691.552100000000000,CROSS BAY BOULEVARD,157 AVENUE
1348,1,1348,1,1,0,0,6,2010,24209,998950.222900000050000,232870.330900000000000,LENOX AVENUE,WEST 122 STREET
1349,1,1349,1,0,0,1,6,2010,26530,1008319.669000000000000,170821.132500000010000,FLATLANDS AVENUE,EAST 80 STREET
1350,1,1350,1,1,0,0,6,2010,16244,994197.492899999950000,149501.641700000010000,BRIGHTON BEACH AVENUE,BRIGHTON 3 STREET
1351,1,1351,2,0,0,2,6,2010,25528,1002199.412300000000000,163557.062700000010000,EAST 38 STREET,QUENTIN ROAD
1352,1,1352,1,1,0,0,6,2010,21725,989213.254500000040000,222698.140300000000000,WEST 71 STREET,BROADWAY
1353,1,1353,1,1,0,0,6,2010,59646,1046183.381400000000000,212325.687299999990000,53 AVENUE,202 STREET
