FID,YR,NODEID,Lon,Lat,Injuries_COUNT,PedInjurie_COUNT,BikeInjuri_COUNT,MVOInjurie_COUNT,Injuries,PedInjurie,BikeInjuri,MVOInjurie
376,2016,16463,-73.97256534,40.60179437,2,0,2,0,1,0,1,0
377,2016,48825,-73.89256393,40.86052273,1,1,0,0,1,1,0,0
378,2016,22537,-73.97623389,40.76567463,6,2,4,0,1,1,1,0
379,2016,53464,-73.86620523,40.86969329,4,1,2,1,1,1,1,1
380,2016,31389,-73.86282846,40.66945722,9,0,0,9,1,0,0,1
381,2016,47239,-73.9037931,40.8210911,4,1,0,3,1,1,0,1
382,2016,42451,-73.94134753,40.8134372,3,1,1,1,1,1,1,1
383,2016,20627,-73.99697436,40.73140883,2,0,0,2,1,0,0,1
384,2016,26308,-73.92283249,40.63554299,5,1,0,4,1,1,0,1
385,2016,7868,-74.11064175,40.59325129,6,0,0,6,1,0,0,1
386,2016,24011,-73.95781054,40.81126503,10,3,0,7,1,1,0,1
387,2016,7471,-74.10741797,40.55877093,1,0,0,1,1,0,0,1
388,2016,31752,-73.848436,40.6745767,1,1,0,0,1,1,0,0
389,2016,48880,-73.88917065,40.85765554,1,0,0,1,1,0,0,1
390,2016,20267,-74.00455193,40.72555882,6,4,1,1,1,1,1,1
391,2016,33726,-73.83458331,40.68327624,2,1,0,1,1,1,0,1
392,2016,32004,-73.84161226,40.68551321,1,1,0,0,1,1,0,0
393,2016,22944,-73.95504971,40.74733408,1,0,0,1,1,0,0,1
394,2016,15771,-73.99250677,40.70261188,2,0,1,1,1,0,1,1
395,2016,48971,-73.88812279,40.86425457,2,0,1,1,1,0,1,1
396,2016,57349,-73.83290143,40.84211833,1,0,0,1,1,0,0,1
397,2016,33826,-73.82501129,40.68795232,3,1,0,2,1,1,0,1
398,2016,53303,-73.83676877,40.84354282,2,0,0,2,1,0,0,1
399,2016,55245,-73.80357239,40.71780102,1,0,1,0,1,0,1,0
400,2016,58614,-73.78854572,40.71725887,2,0,0,2,1,0,0,1
401,2016,59836,-73.77328982,40.76802239,3,0,1,2,1,0,1,1
402,2016,6813,-74.12537134,40.62823141,1,0,0,1,1,0,0,1
403,2016,26638,-73.90989019,40.64561495,2,0,1,1,1,0,1,1
404,2016,34501,-73.83130238,40.6968464,1,1,0,0,1,1,0,0
405,2016,39218,-73.7447827,40.67759067,2,1,0,1,1,1,0,1
406,2016,45522,-73.89251225,40.71880619,1,1,0,0,1,1,0,0
407,2016,58737,-73.78615093,40.73900862,4,2,1,1,1,1,1,1
408,2016,47962,-73.89666162,40.84352461,1,0,0,1,1,0,0,1
409,2016,20413,-74.00313982,40.73146487,1,0,0,1,1,0,0,1
410,2016,40242,-73.73628685,40.70182604,3,0,0,3,1,0,0,1
411,2016,21485,-73.98336658,40.76604524,4,2,1,1,1,1,1,1
412,2016,17854,-73.97643342,40.63328912,2,1,0,1,1,1,0,1
413,2016,15089,-73.98140045,40.68794444,13,2,1,10,1,1,1,1
414,2016,14141,-73.99328409,40.63390582,5,0,1,4,1,0,1,1
415,2016,41673,-73.92353865,40.7656035,1,0,0,1,1,0,0,1
416,2016,23900,-73.96530852,40.8060804,2,2,0,0,1,1,0,0
417,2016,37583,-73.77604321,40.70910937,2,0,0,2,1,0,0,1
418,2016,21281,-73.99685245,40.75773271,1,0,0,1,1,0,0,1
419,2016,40222,-73.73751742,40.69431777,2,0,0,2,1,0,0,1
420,2016,18936,-73.95081042,40.66235358,6,2,1,3,1,1,1,1
421,2016,53547,-73.86244745,40.86962143,1,0,0,1,1,0,0,1
422,2016,27246,-73.90969894,40.66562721,2,0,2,0,1,0,1,0
423,2016,12199,-74.01885603,40.64387666,1,0,0,1,1,0,0,1
424,2016,9853,-74.07780237,40.57925021,8,0,0,8,1,0,0,1
425,2016,40090,-73.7440994,40.7050382,1,0,0,1,1,0,0,1
426,2016,56604,-73.80600486,40.77992512,1,0,0,1,1,0,0,1
427,2016,23827,-73.94627913,40.79224539,6,1,0,5,1,1,0,1
428,2016,48284,-73.88222699,40.83545246,1,0,0,1,1,0,0,1
429,2016,26286,-73.92539154,40.65040698,3,0,0,3,1,0,0,1
430,2016,19372,-73.96674229,40.69767214,4,0,1,3,1,0,1,1
431,2016,43302,-73.90821187,40.82531366,6,2,0,4,1,1,0,1
432,2016,8727,-74.11026043,40.62179398,1,0,0,1,1,0,0,1
433,2016,39445,-73.73206009,40.67525595,2,0,0,2,1,0,0,1
434,2016,22399,-73.94650026,40.722209,1,0,0,1,1,0,0,1
435,2016,9220,-74.08862987,40.62145775,2,0,0,2,1,0,0,1
436,2016,8119,-74.10081739,40.59266873,4,0,0,4,1,0,0,1
437,2016,46659,-73.88611755,40.76485257,1,0,0,1,1,0,0,1
438,2016,42336,-73.91513083,40.77926062,1,0,0,1,1,0,0,1
439,2016,35015,-73.8127806,40.70487396,1,0,0,1,1,0,0,1
440,2016,29680,-73.87974063,40.67936096,1,0,0,1,1,0,0,1
441,2016,23354,-73.97410474,40.79146772,9,1,1,7,1,1,1,1
442,2016,23328,-73.97499744,40.77753255,3,3,0,0,1,1,0,0
443,2016,32322,-73.85909673,40.69251931,2,1,0,1,1,1,0,1
444,2016,15921,-73.9897339,40.71124288,2,2,0,0,1,1,0,0
445,2016,16179,-73.97786799,40.57543047,1,0,1,0,1,0,1,0
446,2016,29890,-73.90549263,40.69969907,1,0,0,1,1,0,0,1
447,2016,14714,-73.99510908,40.66326211,1,0,1,0,1,0,1,0
448,2016,41236,-73.90730014,40.72729437,12,0,0,12,1,0,0,1
449,2016,22211,-73.95346939,40.73027085,1,1,0,0,1,1,0,0
450,2016,42055,-73.93864883,40.79155775,5,2,0,3,1,1,0,1
451,2016,62961,-73.71988664,40.74936951,2,2,0,0,1,1,0,0
452,2016,12511,-73.99898231,40.57738939,1,1,0,0,1,1,0,0
453,2016,43941,-73.92025753,40.82615238,3,0,0,3,1,0,0,1
454,2016,60468,-73.77653716,40.78243861,8,2,1,5,1,1,1,1
455,2016,19349,-73.96688042,40.69334171,8,2,1,5,1,1,1,1
456,2016,18743,-73.96767828,40.68095546,4,0,2,2,1,0,1,1
457,2016,26296,-73.92608995,40.65692078,3,0,0,3,1,0,0,1
458,2016,46682,-73.8830148,40.74465266,1,1,0,0,1,1,0,0
459,2016,22786,-73.96481163,40.75331438,2,2,0,0,1,1,0,0
460,2016,33866,-73.82131958,40.67648763,1,1,0,0,1,1,0,0
461,2016,47420,-73.89111601,40.81380456,5,1,0,4,1,1,0,1
462,2016,22541,-73.9752242,40.74450468,2,0,0,2,1,0,0,1
463,2016,20457,-74.00109501,40.73656324,4,3,0,1,1,1,0,1
464,2016,50872,-73.86023401,40.74700959,1,1,0,0,1,1,0,0
465,2016,43460,-73.93791966,40.83848984,1,0,0,1,1,0,0,1
466,2016,27902,-73.91512596,40.7036767,2,0,0,2,1,0,0,1
467,2016,15060,-73.97956333,40.66931297,1,0,0,1,1,0,0,1
468,2016,27038,-73.91941354,40.6657792,4,0,0,4,1,0,0,1
469,2016,26220,-73.93060406,40.65380496,15,1,1,13,1,1,1,1
470,2016,52661,-73.85961999,40.82854769,2,2,0,0,1,1,0,0
471,2016,49132,-73.87838611,40.87028235,3,0,0,3,1,0,0,1
472,2016,45757,-73.88358263,40.72494917,1,1,0,0,1,1,0,0
473,2016,43432,-73.94028477,40.85132215,1,0,0,1,1,0,0,1
474,2016,54892,-73.82296777,40.72401263,1,0,0,1,1,0,0,1
475,2016,17775,-73.94732672,40.62916657,5,1,1,3,1,1,1,1
476,2016,15601,-74.00045463,40.71436505,1,0,0,1,1,0,0,1
477,2016,43573,-73.93565271,40.84420066,1,0,1,0,1,0,1,0
478,2016,21453,-73.98594653,40.75231681,4,2,1,1,1,1,1,1
479,2016,28011,-73.9081011,40.69297661,1,0,1,0,1,0,1,0
480,2016,52962,-73.84898618,40.84159995,2,0,0,2,1,0,0,1
481,2016,12810,-73.99475273,40.59158974,1,1,0,0,1,1,0,0
482,2016,62931,-73.72605433,40.76410043,2,1,0,1,1,1,0,1
483,2016,55625,-73.82280332,40.75387947,2,1,0,1,1,1,0,1
484,2016,55567,-73.82576557,40.75096902,2,1,0,1,1,1,0,1
485,2016,54388,-73.84948821,40.88929501,1,0,0,1,1,0,0,1
486,2016,20644,-73.99458521,40.73467267,3,2,1,0,1,1,1,0
487,2016,11028,-74.0649601,40.61250134,2,2,0,0,1,1,0,0
488,2016,18372,-73.95218878,40.6480211,3,0,0,3,1,0,0,1
489,2016,50164,-73.85381299,40.74110382,2,0,0,2,1,0,0,1
490,2016,34188,-73.80801411,40.6842859,3,0,0,3,1,0,0,1
491,2016,41388,-73.93609499,40.74973153,4,0,0,4,1,0,0,1
492,2016,31707,-73.85230985,40.68716623,1,0,0,1,1,0,0,1
493,2016,22797,-73.96478633,40.75575573,3,1,1,1,1,1,1,1
494,2016,21077,-74.00553404,40.74581557,2,0,0,2,1,0,0,1
495,2016,13849,-74.00837575,40.63663656,2,2,0,0,1,1,0,0
496,2016,26337,-73.92518593,40.64847909,1,0,1,0,1,0,1,0
497,2016,44097,-73.91768746,40.84223933,1,1,0,0,1,1,0,0
498,2016,50837,-73.86407815,40.76574904,1,0,1,0,1,0,1,0
499,2016,36987,-73.79590722,40.69017055,3,0,0,3,1,0,0,1
500,2016,12522,-73.99490444,40.57287304,2,0,0,2,1,0,0,1
501,2016,45709,-73.88839248,40.73885509,1,0,0,1,1,0,0,1
502,2016,29973,-73.9019293,40.69759252,1,0,0,1,1,0,0,1
503,2016,44376,-73.93008274,40.85430962,2,2,0,0,1,1,0,0
504,2016,17491,-73.96471983,40.62237296,3,0,0,3,1,0,0,1
505,2016,18160,-73.96307464,40.64943955,6,4,0,2,1,1,0,1
506,2016,55634,-73.82098168,40.75506611,1,1,0,0,1,1,0,0
507,2016,18504,-73.94379996,40.65110637,2,0,1,1,1,0,1,1
508,2016,15946,-73.98443216,40.69029217,2,0,0,2,1,0,0,1
509,2016,31220,-73.87092539,40.67132686,1,0,1,0,1,0,1,0
510,2016,28564,-73.88817151,40.63243592,6,2,0,4,1,1,0,1
511,2016,13393,-74.00045725,40.60593448,2,0,1,1,1,0,1,1
512,2016,26165,-73.93367605,40.65515631,4,1,0,3,1,1,0,1
513,2016,17042,-73.94855544,40.58431999,6,1,1,4,1,1,1,1
514,2016,54118,-73.87006981,40.89659074,1,0,0,1,1,0,0,1
515,2016,10766,-74.07556206,40.6184928,1,1,0,0,1,1,0,0
516,2016,31483,-73.86004374,40.66985764,1,0,0,1,1,0,0,1
517,2016,53817,-73.84732076,40.86097329,2,0,0,2,1,0,0,1
518,2016,4153,-74.15851067,40.53056569,1,0,0,1,1,0,0,1
519,2016,41419,-73.93804523,40.76252868,1,0,0,1,1,0,0,1
520,2016,10898,-74.0701446,40.61946598,1,0,1,0,1,0,1,0
521,2016,24997,-73.93503275,40.60173379,4,0,1,3,1,0,1,1
522,2016,27268,-73.91011315,40.67392213,3,0,1,2,1,0,1,1
523,2016,12157,-74.01945721,40.64331989,3,2,0,1,1,1,0,1
524,2016,56923,-73.8181112,40.81866185,6,0,0,6,1,0,0,1
525,2016,43658,-73.92874743,40.83271667,2,0,0,2,1,0,0,1
526,2016,25548,-73.93353706,40.61957168,4,3,0,1,1,1,0,1
527,2016,32214,-73.86564022,40.70318259,1,0,0,1,1,0,0,1
528,2016,34327,-73.80061458,40.66843569,1,0,0,1,1,0,0,1
529,2016,35478,-73.79146898,40.59312547,3,0,0,3,1,0,0,1
530,2016,48093,-73.88893624,40.83179812,1,0,0,1,1,0,0,1
531,2016,48990,-73.88691659,40.87134327,7,1,0,6,1,1,0,1
532,2016,39224,-73.74307468,40.67699059,1,0,0,1,1,0,0,1
533,2016,22594,-73.97513406,40.75848715,3,3,0,0,1,1,0,0
534,2016,7810,-74.1139496,40.58004142,5,0,0,5,1,0,0,1
535,2016,56844,-73.82671661,40.82181858,1,1,0,0,1,1,0,0
536,2016,54485,-73.84608,40.89924822,2,0,0,2,1,0,0,1
537,2016,13632,-73.98785095,40.62143503,1,0,0,1,1,0,0,1
538,2016,21368,-73.99042168,40.76656126,1,1,0,0,1,1,0,0
539,2016,7038,-74.12944149,40.63367172,6,0,0,6,1,0,0,1
540,2016,41879,-73.91054467,40.74475604,2,1,1,0,1,1,1,0
541,2016,16996,-73.95230036,40.59251402,1,1,0,0,1,1,0,0
542,2016,14874,-73.99172797,40.68079008,1,0,0,1,1,0,0,1
543,2016,26564,-73.91396129,40.64860066,1,0,1,0,1,0,1,0
544,2016,42969,-73.91929004,40.80425737,1,0,0,1,1,0,0,1
545,2016,27804,-73.91915368,40.69007606,4,2,2,0,1,1,1,0
546,2016,44261,-73.90891036,40.83837648,1,0,0,1,1,0,0,1
547,2016,17068,-73.94951891,40.5949848,1,1,0,0,1,1,0,0
548,2016,46686,-73.88455951,40.74589034,2,0,0,2,1,0,0,1
549,2016,13407,-74.00015898,40.61311038,1,0,0,1,1,0,0,1
550,2016,40085,-73.74309691,40.70239915,2,0,1,1,1,0,1,1
551,2016,31605,-73.85366395,40.68208788,1,1,0,0,1,1,0,0
552,2016,51571,-73.85328359,40.78573338,1,0,0,1,1,0,0,1
553,2016,20674,-73.99216043,40.71974961,3,0,1,2,1,0,1,1
554,2016,27203,-73.91092601,40.67634445,32,6,1,25,1,1,1,1
555,2016,53052,-73.84408013,40.82915958,3,0,0,3,1,0,0,1
556,2016,53008,-73.84729781,40.85108687,1,0,0,1,1,0,0,1
557,2016,43444,-73.93778228,40.82850032,1,0,0,1,1,0,0,1
558,2016,4385,-74.14710312,40.5410124,3,1,0,2,1,1,0,1
559,2016,31873,-73.8432309,40.6827752,4,0,0,4,1,0,0,1
560,2016,41131,-73.91724426,40.74094023,1,0,0,1,1,0,0,1
561,2016,35064,-73.80971017,40.69219938,5,1,0,4,1,1,0,1
562,2016,15514,-73.99841229,40.68985609,2,2,0,0,1,1,0,0
563,2016,48657,-73.90311011,40.8596524,2,0,0,2,1,0,0,1
564,2016,21707,-73.98215854,40.77139307,2,2,0,0,1,1,0,0
565,2016,14135,-73.99392924,40.64706931,4,0,2,2,1,0,1,1
566,2016,47842,-73.90122535,40.83549991,2,0,0,2,1,0,0,1
567,2016,40124,-73.74163322,40.71478614,4,0,1,3,1,0,1,1
568,2016,17741,-73.94930527,40.61403073,4,0,2,2,1,0,1,1
569,2016,5341,-74.15847408,40.58380643,3,0,0,3,1,0,0,1
570,2016,23285,-73.97736044,40.78955777,1,1,0,0,1,1,0,0
571,2016,27369,-73.94281771,40.7153867,1,1,0,0,1,1,0,0
572,2016,11281,-74.0768544,40.64446979,6,2,0,4,1,1,0,1
573,2016,17283,-73.97444328,40.61642164,4,0,0,4,1,0,0,1
574,2016,39928,-73.74947176,40.70789987,2,0,0,2,1,0,0,1
575,2016,58502,-73.79574028,40.73458729,1,0,0,1,1,0,0,1
576,2016,10550,-74.08032285,40.62436625,1,1,0,0,1,1,0,0
577,2016,35197,-73.80487962,40.69898952,10,1,0,9,1,1,0,1
578,2016,37889,-73.76181197,40.59419948,1,1,0,0,1,1,0,0
579,2016,18011,-73.96939903,40.64138245,3,0,1,2,1,0,1,1
580,2016,18285,-73.95428061,40.64058938,5,3,0,2,1,1,0,1
581,2016,13765,-73.98213259,40.62717144,2,1,1,0,1,1,1,0
582,2016,33698,-73.83464966,40.66711531,13,0,1,12,1,0,1,1
583,2016,27654,-73.92575051,40.69528485,1,0,1,0,1,0,1,0
584,2016,34749,-73.81976159,40.69311809,1,0,0,1,1,0,0,1
585,2016,37878,-73.76482833,40.71327696,6,0,0,6,1,0,0,1
586,2016,25808,-73.9199376,40.62630738,2,0,0,2,1,0,0,1
587,2016,10500,-74.0827697,40.61140508,1,1,0,0,1,1,0,0
588,2016,15200,-74.0135924,40.71449432,2,0,0,2,1,0,0,1
589,2016,44178,-73.91313156,40.83981054,2,0,0,2,1,0,0,1
590,2016,21134,-74.00368955,40.74835723,2,2,0,0,1,1,0,0
591,2016,6270,-74.14402438,40.6249912,1,0,0,1,1,0,0,1
592,2016,45751,-73.88243482,40.7235087,1,0,0,1,1,0,0,1
593,2016,41693,-73.92113162,40.7452236,1,1,0,0,1,1,0,0
594,2016,25501,-73.93631792,40.62577464,1,1,0,0,1,1,0,0
595,2016,47101,-73.89189538,40.77061329,3,2,0,1,1,1,0,1
596,2016,41756,-73.91584692,40.7431385,1,1,0,0,1,1,0,0
597,2016,19024,-73.94958434,40.67963646,6,0,0,6,1,0,0,1
598,2016,48664,-73.89982017,40.85964422,9,0,2,7,1,0,1,1
599,2016,29440,-73.89186025,40.67509059,5,0,0,5,1,0,0,1
600,2016,39614,-73.76110267,40.69199425,3,1,0,2,1,1,0,1
601,2016,25685,-73.92831638,40.62578452,1,0,0,1,1,0,0,1
602,2016,38935,-73.75361079,40.67334372,4,0,0,4,1,0,0,1
603,2016,65405,-73.9510853,40.70591295,1,1,0,0,1,1,0,0
604,2016,22321,-73.94911795,40.72630106,2,1,0,1,1,1,0,1
605,2016,13935,-74.00462168,40.64713101,1,0,1,0,1,0,1,0
606,2016,18562,-73.97781573,40.68031281,2,1,1,0,1,1,1,0
607,2016,8360,-74.09172051,40.59922086,5,1,0,4,1,1,0,1
608,2016,43081,-73.91711846,40.81751201,2,0,0,2,1,0,0,1
609,2016,18578,-73.97620068,40.68529348,2,1,0,1,1,1,0,1
610,2016,17535,-73.9591573,40.60838353,3,2,0,1,1,1,0,1
611,2016,25758,-73.92208657,40.62852767,2,0,1,1,1,0,1,1
612,2016,27107,-73.91478547,40.66646778,1,0,0,1,1,0,0,1
613,2016,54469,-73.84807003,40.89193238,2,0,0,2,1,0,0,1
614,2016,48528,-73.87280725,40.84086864,3,3,0,0,1,1,0,0
615,2016,23481,-73.9635503,40.77436922,2,0,1,1,1,0,1,1
616,2016,55916,-73.80673714,40.75391409,3,1,0,2,1,1,0,1
617,2016,13378,-74.0021482,40.62537983,1,0,0,1,1,0,0,1
618,2016,12541,-73.99277259,40.57319823,1,1,0,0,1,1,0,0
619,2016,39028,-73.75109759,40.66973766,1,0,0,1,1,0,0,1
620,2016,45078,-73.90898979,40.9082068,1,1,0,0,1,1,0,0
621,2016,46774,-73.87945643,40.75431804,1,1,0,0,1,1,0,0
622,2016,1531,-74.19647281,40.5358367,1,0,0,1,1,0,0,1
623,2016,23663,-73.95188296,40.78456521,2,2,0,0,1,1,0,0
624,2016,40632,-73.93787884,40.71636217,1,1,0,0,1,1,0,0
625,2016,21260,-73.99394826,40.75152222,7,2,1,4,1,1,1,1
626,2016,21670,-73.98447609,40.77980804,3,1,2,0,1,1,1,0
627,2016,48245,-73.88807294,40.85273442,1,0,0,1,1,0,0,1
628,2016,20556,-73.99734133,40.73666789,1,1,0,0,1,1,0,0
629,2016,18878,-73.95685966,40.6657201,10,1,0,9,1,1,0,1
630,2016,53533,-73.86055101,40.8655297,1,0,0,1,1,0,0,1
631,2016,17608,-73.95774477,40.63289747,4,1,0,3,1,1,0,1
632,2016,45922,-73.87847935,40.74215058,1,0,0,1,1,0,0,1
633,2016,59413,-73.78600414,40.76524423,3,0,0,3,1,0,0,1
634,2016,21785,-73.97647824,40.72307828,2,0,0,2,1,0,0,1
635,2016,41782,-73.9174038,40.75822398,3,1,1,1,1,1,1,1
636,2016,61544,-73.73333704,40.72771761,4,0,0,4,1,0,0,1
637,2016,31323,-73.86521514,40.67538657,2,1,0,1,1,1,0,1
638,2016,23493,-73.96285571,40.78159551,3,0,2,1,1,0,1,1
639,2016,27206,-73.91355941,40.6784274,3,1,1,1,1,1,1,1
640,2016,38706,-73.76082867,40.66595513,2,0,0,2,1,0,0,1
641,2016,42850,-73.92821699,40.81653565,8,1,0,7,1,1,0,1
642,2016,27330,-73.94041991,40.69987377,2,0,0,2,1,0,0,1
643,2016,34241,-73.80556599,40.67061322,1,0,0,1,1,0,0,1
644,2016,20199,-74.00693634,40.71912666,1,0,0,1,1,0,0,1
645,2016,31701,-73.85195467,40.68449222,1,0,1,0,1,0,1,0
646,2016,49407,-73.90239081,40.89648239,1,0,0,1,1,0,0,1
647,2016,41929,-73.90859193,40.76089048,2,1,0,1,1,1,0,1
648,2016,17265,-73.97451544,40.6112568,1,0,0,1,1,0,0,1
649,2016,20743,-73.9907524,40.73653091,2,1,1,0,1,1,1,0
650,2016,12691,-74.00493449,40.60507441,2,1,0,1,1,1,0,1
651,2016,44093,-73.91508774,40.83922538,3,3,0,0,1,1,0,0
652,2016,55526,-73.82814744,40.76394106,9,3,0,6,1,1,0,1
653,2016,31906,-73.84129007,40.66496284,2,0,0,2,1,0,0,1
654,2016,17763,-73.94834639,40.62417451,1,0,0,1,1,0,0,1
655,2016,58925,-73.77519715,40.71846073,1,0,0,1,1,0,0,1
656,2016,46809,-73.87852782,40.77004899,1,0,0,1,1,0,0,1
657,2016,58967,-73.77442778,40.73790998,1,1,0,0,1,1,0,0
658,2016,27719,-73.92397553,40.68927496,2,0,2,0,1,0,1,0
659,2016,12072,-74.02547193,40.63714014,1,0,0,1,1,0,0,1
660,2016,10930,-74.06712748,40.60698673,2,0,0,2,1,0,0,1
661,2016,23836,-73.94440664,40.79480844,2,2,0,0,1,1,0,0
662,2016,29915,-73.90699966,40.70930577,3,1,0,2,1,1,0,1
663,2016,39845,-73.75335563,40.71010062,2,0,1,1,1,0,1,1
664,2016,32200,-73.86473935,40.69171314,1,0,1,0,1,0,1,0
665,2016,13351,-74.00377812,40.61347512,1,0,0,1,1,0,0,1
666,2016,17823,-73.94494973,40.62698689,1,1,0,0,1,1,0,0
667,2016,18015,-73.97071646,40.64367757,1,0,0,1,1,0,0,1
668,2016,22503,-73.97902397,40.75603187,1,0,0,1,1,0,0,1
669,2016,28526,-73.89576911,40.62988399,1,0,0,1,1,0,0,1
670,2016,33099,-73.81993924,40.60372773,1,0,0,1,1,0,0,1
671,2016,17460,-73.96188568,40.6073363,8,2,0,6,1,1,0,1
672,2016,16725,-73.9615521,40.60300694,5,3,0,2,1,1,0,1
673,2016,4284,-74.15361093,40.54914834,1,0,0,1,1,0,0,1
674,2016,59288,-73.78866194,40.75139019,3,0,0,3,1,0,0,1
675,2016,26865,-73.93095113,40.6705828,13,5,1,7,1,1,1,1
676,2016,47206,-73.90513002,40.81327094,1,0,1,0,1,0,1,0
677,2016,21430,-73.98855899,40.76911582,3,0,0,3,1,0,0,1
678,2016,19570,-73.95901843,40.69941236,1,1,0,0,1,1,0,0
679,2016,39596,-73.76220327,40.69022558,4,1,0,3,1,1,0,1
680,2016,26172,-73.935895,40.65800146,2,0,0,2,1,0,0,1
681,2016,36287,-73.79390842,40.68630469,15,4,1,10,1,1,1,1
682,2016,17859,-73.97892469,40.64033409,3,1,0,2,1,1,0,1
683,2016,27027,-73.91860168,40.66111805,5,0,0,5,1,0,0,1
684,2016,14210,-73.9857091,40.64118563,1,0,1,0,1,0,1,0
685,2016,29201,-73.90041654,40.66380653,1,1,0,0,1,1,0,0
686,2016,54568,-73.84230176,40.90397067,1,0,0,1,1,0,0,1
687,2016,50157,-73.85525996,40.74237515,2,0,1,1,1,0,1,1
688,2016,58277,-73.82869048,40.88197973,6,0,0,6,1,0,0,1
689,2016,3767,-74.16887723,40.61453667,1,0,0,1,1,0,0,1
690,2016,39737,-73.75768239,40.70224025,1,0,0,1,1,0,0,1
691,2016,26222,-73.93177153,40.65527364,1,0,0,1,1,0,0,1
692,2016,44471,-73.92295854,40.85891389,7,0,0,7,1,0,0,1
693,2016,49145,-73.87973061,40.87686549,2,2,0,0,1,1,0,0
694,2016,18445,-73.94703258,40.65433871,10,1,0,9,1,1,0,1
695,2016,5795,-74.12469206,40.60435112,3,0,0,3,1,0,0,1
696,2016,17985,-73.97268289,40.65263928,2,0,0,2,1,0,0,1
697,2016,46885,-73.87422551,40.74395456,1,0,0,1,1,0,0,1
698,2016,55311,-73.80135868,40.71820159,3,0,0,3,1,0,0,1
699,2016,61168,-73.74889455,40.72243644,1,0,0,1,1,0,0,1
700,2016,47956,-73.89856142,40.84411587,1,0,0,1,1,0,0,1
701,2016,21073,-74.00723319,40.74346943,2,2,0,0,1,1,0,0
702,2016,25372,-73.94320834,40.60739217,5,1,0,4,1,1,0,1
703,2016,36772,-73.77314859,40.68580609,1,0,0,1,1,0,0,1
704,2016,13802,-74.01206573,40.6434252,3,2,0,1,1,1,0,1
705,2016,55594,-73.82531533,40.76297631,1,0,0,1,1,0,0,1
706,2016,15810,-73.99340073,40.71535475,3,2,1,0,1,1,1,0
707,2016,47146,-73.8760895,40.7715369,7,0,0,7,1,0,0,1
708,2016,48644,-73.90298865,40.85477311,1,1,0,0,1,1,0,0
709,2016,19816,-73.95170136,40.71453812,1,1,0,0,1,1,0,0
710,2016,42922,-73.9228863,40.80910586,4,4,0,0,1,1,0,0
711,2016,19841,-73.94811658,40.70102888,3,0,2,1,1,0,1,1
712,2016,47052,-73.89798062,40.7772533,1,0,0,1,1,0,0,1
713,2016,39746,-73.75746023,40.70616292,3,0,0,3,1,0,0,1
714,2016,15717,-73.99236367,40.68969012,2,1,0,1,1,1,0,1
715,2016,28655,-73.90399213,40.65849725,3,0,1,2,1,0,1,1
716,2016,18260,-73.96042584,40.65807224,1,0,0,1,1,0,0,1
717,2016,56012,-73.80369442,40.76941103,1,0,0,1,1,0,0,1
718,2016,26056,-73.9402304,40.653207,1,0,0,1,1,0,0,1
719,2016,27210,-73.91081358,40.67752114,3,0,1,2,1,0,1,1
720,2016,20778,-73.98863863,40.72293372,10,5,1,4,1,1,1,1
721,2016,54860,-73.82282537,40.71630026,8,0,0,8,1,0,0,1
722,2016,47081,-73.89282579,40.77051698,1,0,0,1,1,0,0,1
723,2016,49885,-73.86404739,40.7371631,2,2,0,0,1,1,0,0
724,2016,39407,-73.73296541,40.66535614,1,0,0,1,1,0,0,1
725,2016,62797,-73.71089325,40.73097104,2,0,0,2,1,0,0,1
726,2016,53352,-73.86857617,40.85882791,2,1,0,1,1,1,0,1
727,2016,49567,-73.8880036,40.88283653,1,0,0,1,1,0,0,1
728,2016,48706,-73.90061199,40.87730717,5,0,0,5,1,0,0,1
729,2016,22493,-73.97815317,40.75145175,1,0,0,1,1,0,0,1
730,2016,13766,-73.98156582,40.62773883,7,4,1,2,1,1,1,1
731,2016,7537,-74.10303817,40.56355807,3,0,0,3,1,0,0,1
732,2016,15848,-73.98884531,40.69502153,6,0,1,5,1,0,1,1
733,2016,25500,-73.93651897,40.62763208,1,0,0,1,1,0,0,1
734,2016,19344,-73.96613499,40.68967259,2,1,0,1,1,1,0,1
735,2016,46204,-73.90557464,40.75717763,1,0,0,1,1,0,0,1
736,2016,39481,-73.73032629,40.66239126,2,0,0,2,1,0,0,1
737,2016,13555,-73.99176641,40.61084601,1,0,1,0,1,0,1,0
738,2016,25933,-73.91131028,40.62577722,1,1,0,0,1,1,0,0
739,2016,11807,-74.02423775,40.63285893,1,0,0,1,1,0,0,1
740,2016,50376,-73.84289172,40.72096661,3,1,1,1,1,1,1,1
741,2016,52387,-73.86999761,40.83543682,6,1,0,5,1,1,0,1
742,2016,16420,-73.97513509,40.59064069,1,0,0,1,1,0,0,1
743,2016,20733,-73.99111355,40.73321392,3,1,0,2,1,1,0,1
744,2016,40072,-73.74279864,40.70083126,2,0,1,1,1,0,1,1
745,2016,27993,-73.91303759,40.71333208,1,0,0,1,1,0,0,1
746,2016,48365,-73.8792524,40.83442479,6,1,1,4,1,1,1,1
747,2016,27957,-73.91332793,40.70077744,1,1,0,0,1,1,0,0
748,2016,46679,-73.88425128,40.74520184,1,0,0,1,1,0,0,1
749,2016,40894,-73.92655028,40.74201982,3,1,0,2,1,1,0,1
750,2016,8578,-74.11698644,40.61492546,2,0,0,2,1,0,0,1
