NODEID,Lon,Lat,MN,YR,Injuries_COUNT,PedInjurie_COUNT,BikeInjuri_COUNT,MVOInjurie_COUNT,Injuries,PedInjurie,BikeInjuri,MVOInjurie,bike_priority_districts,enhanced_crossings,leading_pedestrian_interval_signals,left_turn_traffic_calming,neighborhood_slow_zones,safe_streets_for_seniors,signal_timing,speed_humps,street_improvement_projects_corridors,vz_priority_corridors,vz_priority_intersections,vz_priority_zones,arterial_slow_zones,nyc_bike_routes_20170707
22706,-73.96958442,40.76609087,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22707,-73.96912886,40.76671625,11,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22708,-73.96867194,40.76734175,1,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22709,-73.97218386,40.76882559,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22710,-73.97114433,40.77031349,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22711,-73.97028166,40.76802503,8,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22711,-73.97028166,40.76802503,3,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22711,-73.97028166,40.76802503,12,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22712,-73.96982455,40.76864601,12,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22713,-73.96936485,40.76927066,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22714,-73.96890455,40.76990083,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22715,-73.96844156,40.77051633,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22716,-73.96594312,40.74568183,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22717,-73.96836519,40.74743349,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22718,-73.96830247,40.74762172,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22719,-73.96824431,40.74769312,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22720,-73.96831119,40.74772178,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22721,-73.96854136,40.74821582,9,2016,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22721,-73.96854136,40.74821582,5,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22722,-73.96819586,40.74810395,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22723,-73.96804638,40.748039,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22724,-73.96817376,40.74766675,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22725,-73.96731013,40.74725982,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22726,-73.96695742,40.74606506,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22727,-73.96711357,40.74716459,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22730,-73.96842681,40.75076367,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22732,-73.96797382,40.75136573,8,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22733,-73.96758776,40.75189445,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22734,-73.96706734,40.75262068,8,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22734,-73.96706734,40.75262068,5,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22734,-73.96706734,40.75262068,4,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22734,-73.96706734,40.75262068,12,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22735,-73.96661582,40.75324342,7,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
22735,-73.96661582,40.75324342,6,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
22735,-73.96661582,40.75324342,5,2016,2,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
22735,-73.96661582,40.75324342,4,2016,2,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
22735,-73.96661582,40.75324342,3,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
22735,-73.96661582,40.75324342,2,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0
22735,-73.96661582,40.75324342,1,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0
22736,-73.96653673,40.75335026,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22737,-73.96615683,40.75387785,12,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22737,-73.96615683,40.75387785,10,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
22738,-73.96514733,40.75262786,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22739,-73.96505549,40.75181258,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22740,-73.96520047,40.75279871,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22741,-73.96806569,40.7555042,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22742,-73.96760621,40.75613199,6,2016,3,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22743,-73.96715254,40.7567652,8,2016,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22743,-73.96715254,40.7567652,5,2016,3,1,0,2,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22743,-73.96715254,40.7567652,12,2016,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22743,-73.96715254,40.7567652,1,2016,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22744,-73.9656962,40.75450507,6,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
22744,-73.9656962,40.75450507,2,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0
22744,-73.9656962,40.75450507,12,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0
22744,-73.9656962,40.75450507,1,2016,2,0,1,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,0,0
22745,-73.96524094,40.75512993,7,2016,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
22745,-73.96524094,40.75512993,4,2016,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
22745,-73.96524094,40.75512993,2,2016,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
22745,-73.96524094,40.75512993,1,2016,2,2,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
22746,-73.96670188,40.7573808,4,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22746,-73.96670188,40.7573808,2,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22746,-73.96670188,40.7573808,12,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22746,-73.96670188,40.7573808,10,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22747,-73.96623907,40.75800824,7,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22747,-73.96623907,40.75800824,3,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22747,-73.96623907,40.75800824,2,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22747,-73.96623907,40.75800824,12,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22748,-73.96578395,40.75863263,5,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22748,-73.96578395,40.75863263,12,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22748,-73.96578395,40.75863263,11,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22748,-73.96578395,40.75863263,1,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22749,-73.96529307,40.75930784,9,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22749,-73.96529307,40.75930784,6,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22749,-73.96529307,40.75930784,5,2016,2,0,0,2,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22749,-73.96529307,40.75930784,2,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22749,-73.96529307,40.75930784,12,2016,2,0,0,2,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22749,-73.96529307,40.75930784,11,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22749,-73.96529307,40.75930784,10,2016,3,2,0,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22749,-73.96529307,40.75930784,1,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22750,-73.96818688,40.76222682,9,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22750,-73.96818688,40.76222682,8,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22750,-73.96818688,40.76222682,4,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22750,-73.96818688,40.76222682,2,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22750,-73.96818688,40.76222682,1,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0
22751,-73.96802437,40.75957814,9,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22751,-73.96802437,40.75957814,7,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22751,-73.96802437,40.75957814,5,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22751,-73.96802437,40.75957814,4,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22751,-73.96802437,40.75957814,2,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22751,-73.96802437,40.75957814,12,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,0,0
22752,-73.96746215,40.76022291,9,2016,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22752,-73.96746215,40.76022291,4,2016,2,1,0,1,1,1,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22752,-73.96746215,40.76022291,11,2016,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22752,-73.96746215,40.76022291,10,2016,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22752,-73.96746215,40.76022291,1,2016,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,0,0
22753,-73.96699472,40.76090538,5,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22753,-73.96699472,40.76090538,4,2016,4,1,0,3,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22753,-73.96699472,40.76090538,12,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22753,-73.96699472,40.76090538,11,2016,2,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22753,-73.96699472,40.76090538,1,2016,2,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22754,-73.96658338,40.76155094,8,2016,2,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22754,-73.96658338,40.76155094,5,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22755,-73.96612747,40.7621793,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22756,-73.96772706,40.76285165,8,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22756,-73.96772706,40.76285165,2,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22757,-73.96727127,40.76348024,2,2016,2,0,0,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22757,-73.96727127,40.76348024,1,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22758,-73.96681337,40.76410529,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22759,-73.96635927,40.7647318,9,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22759,-73.96635927,40.7647318,5,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22759,-73.96635927,40.7647318,1,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22760,-73.9656696,40.76280455,5,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22760,-73.9656696,40.76280455,3,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22761,-73.96521328,40.76343136,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22762,-73.96797437,40.76541301,9,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22762,-73.96797437,40.76541301,7,2016,2,0,0,2,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22762,-73.96797437,40.76541301,4,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22763,-73.96751628,40.76603807,6,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22763,-73.96751628,40.76603807,11,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22764,-73.96706413,40.76666652,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22765,-73.96660486,40.76729012,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22766,-73.96590034,40.76535728,8,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22766,-73.96590034,40.76535728,7,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22767,-73.96544435,40.76598394,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22768,-73.96498855,40.766609,3,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22769,-73.96821493,40.76796785,6,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22769,-73.96821493,40.76796785,3,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22770,-73.9677586,40.76859674,7,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22771,-73.96730534,40.76922146,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22772,-73.9668471,40.76984667,1,2016,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22773,-73.96638771,40.77047736,7,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22774,-73.96615024,40.76791708,2,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22775,-73.96569337,40.76854378,2,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22775,-73.96569337,40.76854378,12,2016,4,0,0,4,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22776,-73.96523747,40.76916846,0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
22777,-73.96129089,40.74289388,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22778,-73.96083283,40.74363938,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22782,-73.96174482,40.74952306,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22783,-73.96474236,40.75195177,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22786,-73.96481163,40.75331438,6,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22786,-73.96481163,40.75331438,12,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22787,-73.96455148,40.75247137,11,2016,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22787,-73.96455148,40.75247137,10,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22788,-73.96445865,40.75242073,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22789,-73.9644412,40.75315705,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22790,-73.96434754,40.75393465,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22791,-73.96532406,40.75104772,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22792,-73.96402061,40.75379997,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22793,-73.96334823,40.75349412,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22794,-73.96316074,40.75341221,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22795,-73.96282492,40.75409865,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22797,-73.96478633,40.75575573,5,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22797,-73.96478633,40.75575573,4,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22797,-73.96478633,40.75575573,10,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0
22798,-73.96432544,40.75638153,8,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22798,-73.96432544,40.75638153,5,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22799,-73.9625496,40.75481293,4,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22801,-73.96209989,40.7554542,4,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22801,-73.96209989,40.7554542,3,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22803,-73.9618302,40.75515531,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22804,-73.9616223,40.7560589,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22805,-73.9617214,40.75524682,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22807,-73.96086988,40.75602475,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22808,-73.96450293,40.75897456,5,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22808,-73.96450293,40.75897456,3,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0
22809,-73.96387088,40.75700808,5,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22810,-73.96341112,40.75763731,1,2016,2,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
22811,-73.96292449,40.75830899,6,2016,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
22811,-73.96292449,40.75830899,3,2016,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0
22811,-73.96292449,40.75830899,2,2016,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0
22811,-73.96292449,40.75830899,12,2016,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
22811,-73.96292449,40.75830899,10,2016,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1,0,0
22812,-73.96243278,40.75898065,7,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22813,-73.96480079,40.75998214,7,2016,3,0,0,3,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22813,-73.96480079,40.75998214,6,2016,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22813,-73.96480079,40.75998214,5,2016,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22813,-73.96480079,40.75998214,3,2016,2,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22813,-73.96480079,40.75998214,12,2016,2,0,0,2,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22813,-73.96480079,40.75998214,11,2016,5,0,0,5,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22813,-73.96480079,40.75998214,10,2016,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,0,0
22814,-73.96431354,40.76059923,8,2016,2,0,0,2,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22814,-73.96431354,40.76059923,7,2016,2,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22814,-73.96431354,40.76059923,6,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22814,-73.96431354,40.76059923,5,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22814,-73.96431354,40.76059923,3,2016,2,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22814,-73.96431354,40.76059923,12,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22815,-73.96400432,40.75964924,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22816,-73.9638831,40.76123329,7,2016,2,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22816,-73.9638831,40.76123329,5,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22816,-73.9638831,40.76123329,4,2016,3,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22816,-73.9638831,40.76123329,10,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22816,-73.9638831,40.76123329,1,2016,2,0,2,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22817,-73.96355619,40.76028082,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22818,-73.96346586,40.76040237,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22819,-73.96342391,40.76185859,9,2016,2,0,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22819,-73.96342391,40.76185859,8,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22819,-73.96342391,40.76185859,7,2016,2,2,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22819,-73.96342391,40.76185859,6,2016,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22819,-73.96342391,40.76185859,11,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22819,-73.96342391,40.76185859,10,2016,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0
22820,-73.96315553,40.76046896,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22821,-73.96325259,40.76063478,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22822,-73.96269458,40.76074605,10,2016,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22823,-73.96269921,40.76105628,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22824,-73.96241313,40.76044306,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22825,-73.96243963,40.7614433,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22826,-73.96196574,40.75961946,6,2016,2,0,0,2,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
22826,-73.96196574,40.75961946,5,2016,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
22826,-73.96196574,40.75961946,2,2016,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0
22826,-73.96196574,40.75961946,1,2016,2,2,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0
22827,-73.96199285,40.76207267,0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
