FID,Join_Count,TARGET_FID,Fatalities,PedFatalit,BikeFatali,MVOFatalit,YR,NODEID,Lon,Lat,STREET1,STREET2
1747,1,1747,1,1,0,0,2017,20841,-73.98684919,40.73952182,EAST 22 STREET,PARK AVENUE SOUTH
1748,1,1748,1,1,0,0,2017,29124,-73.90420035,40.67065762,PITKIN AVENUE,POWELL STREET
1749,1,1749,1,0,1,0,2017,20900,-73.98485763,40.72817683,1 AVENUE,EAST 9 STREET
1750,1,1750,1,0,0,1,2017,8781,-74.10872897,40.61128528,NORTHERN BOULEVARD,LITTLE CLOVE ROAD
1751,1,1751,1,1,0,0,2017,21249,-73.99470867,40.74538245,7 AVENUE,WEST 25 STREET
1752,1,1752,1,0,1,0,2017,20831,-73.98976487,40.73917709,EAST 20 STREET,BROADWAY
1753,1,1753,1,0,0,1,2017,8728,-74.11001551,40.62068834,BARD AVENUE,BEMENT AVENUE
1754,1,1754,1,0,0,1,2017,44423,-73.92723935,40.85311537,AMSTERDAM AVENUE,WEST 189 STREET
1755,1,1755,1,1,0,0,2017,42520,-73.93853848,40.81728134,LENOX AVENUE,WEST 140 STREET
1756,1,1756,1,0,0,1,2017,48130,-73.89242069,40.84800283,ARTHUR AVENUE,EAST 179 STREET
1757,1,1757,1,1,0,0,2017,42513,-73.93761715,40.81274036,WEST 135 STREET,5 AVENUE
1758,1,1758,1,1,0,0,2017,23417,-73.97085813,40.79338014,AMSTERDAM AVENUE,WEST 95 STREET
1759,1,1759,1,1,0,0,2017,20813,-73.98990296,40.73443479,4 AVENUE,EAST 14 STREET
1760,1,1760,1,1,0,0,2017,54403,-73.85039938,40.89552387,PITMAN AVENUE,GUNTHER AVENUE
1761,1,1761,1,0,0,1,2017,22466,-73.97812378,40.74572717,EAST 34 STREET,3 AVENUE
1762,1,1762,1,0,0,1,2017,53453,-73.86450838,40.86394686,WALLACE AVENUE,BOSTON ROAD
1763,1,1763,1,1,0,0,2017,48614,-73.9066608,40.87672527,BROADWAY,EXTERIOR STREET
1764,1,1764,1,0,1,0,2017,22126,-73.95735971,40.72845875,NOBLE STREET,FRANKLIN STREET
1765,1,1765,1,0,0,1,2017,17852,-73.97802159,40.6355527,DITMAS AVENUE,MC DONALD AVENUE
1766,1,1766,1,1,0,0,2017,16239,-73.96509485,40.57682701,BRIGHTON BEACH AVENUE,BRIGHTON 2 STREET
1767,1,1767,1,1,0,0,2017,26616,-73.91036679,40.6373913,FLATLANDS AVENUE,EAST 84 STREET
1768,1,1768,1,0,0,1,2017,57025,-73.81182384,40.82049884,THROGS NECK EXPRESSWAY SR,MILES AVENUE
1769,1,1769,1,1,0,0,2017,23817,-73.94569523,40.78617301,2 AVENUE,EAST 99 STREET
1770,1,1770,1,0,1,0,2017,18436,-73.94957113,40.6508079,CHURCH AVENUE,NOSTRAND AVENUE
1771,1,1771,1,0,1,0,2017,48317,-73.88446532,40.84598573,EAST 180 STREET,SOUTHERN BOULEVARD
1772,1,1772,1,0,0,1,2017,17194,-73.97591938,40.60849511,WEST 2 STREET,AVENUE P
1773,1,1773,1,1,0,0,2017,29825,-73.87148142,40.67750066,PINE STREET,SOUTH CONDUIT AVENUE
1774,1,1774,1,1,0,0,2017,49862,-73.86508115,40.73011303,63 AVENUE,SAUNDERS STREET
1775,1,1775,1,0,1,0,2017,14187,-73.98849443,40.64195566,12 AVENUE,39 STREET
1776,1,1776,1,0,1,0,2017,21727,-73.98162126,40.77860808,WEST 72 STREET,AMSTERDAM AVENUE
1777,1,1777,1,1,0,0,2017,16607,-73.96514385,40.59110192,OCEAN PARKWAY,AVENUE X
1778,1,1778,1,0,0,1,2017,53367,-73.87042127,40.86536108,ALLERTON AVENUE,MOSHOLU PARKWAY GREENWAY
1779,1,1779,1,1,0,0,2017,23547,-73.95992094,40.78221294,EAST 87 STREET,5 AVENUE
1780,1,1780,1,1,0,0,2017,11270,-74.07789895,40.64158514,HYATT STREET,ST MARKS PLACE
1781,1,1781,1,0,1,0,2017,19957,-73.94438747,40.7145316,GRAHAM AVENUE,METROPOLITAN AVENUE
1782,1,1782,1,1,0,0,2017,46393,-73.89957349,40.75406353,NORTHERN BOULEVARD,BROOKLYN QUEENS EXPWY ET 41 WB
1783,1,1783,1,0,0,1,2017,54202,-73.86178814,40.89154953,EAST 229 STREET,CARPENTER AVENUE
1784,1,1784,1,1,0,0,2017,55672,-73.81941131,40.75088775,KISSENA BOULEVARD,HOLLY AVENUE
1785,1,1785,1,0,1,0,2017,26851,-73.93160743,40.66355672,LEFFERTS AVENUE,UTICA AVENUE
1786,1,1786,1,1,0,0,2017,6549,-74.13077933,40.61326464,COALE AVENUE,JEWETT AVENUE
1787,1,1787,1,0,0,1,2017,27790,-73.92454382,40.71398917,METROPOLITAN AVENUE,SCOTT AVENUE
1788,1,1788,1,1,0,0,2017,22846,-73.96361826,40.76848664,EAST 69 STREET,LEXINGTON AVENUE
1789,1,1789,1,1,0,0,2017,32379,-73.85971314,40.71260554,POLO PLACE,WOODHAVEN BOULEVARD
1790,1,1790,1,1,0,0,2017,26530,-73.91327777,40.63550838,FLATLANDS AVENUE,EAST 80 STREET
1791,1,1791,1,1,0,0,2017,34518,-73.83124229,40.70302313,120 STREET,85 AVENUE
1792,1,1792,1,1,0,0,2017,1267,-74.21176262,40.5462093,GERVIL STREET,CORRELL AVENUE
1793,1,1793,1,1,0,0,2017,36541,-73.77993585,40.66675232,SOUTH CONDUIT AVENUE,ROCKAWAY BOULEVARD
1794,1,1794,1,1,0,0,2017,55546,-73.8259439,40.74530312,MAIN STREET,58 AVENUE
1795,1,1795,1,1,0,0,2017,18173,-73.96302038,40.65153206,ST PAULS PLACE,CATON AVENUE
1796,1,1796,1,1,0,0,2017,16353,-73.97876175,40.59281339,86 STREET,WEST 8 STREET
1797,1,1797,1,1,0,0,2017,354,-74.23666764,40.51387468,HECKER STREET,AMBOY ROAD
1798,1,1798,1,1,0,0,2017,49930,-73.86326201,40.72865889,63 DRIVE,BOOTH STREET
1799,1,1799,1,1,0,0,2017,50825,-73.86704585,40.76407309,GILLMORE STREET,27 AVENUE
1800,1,1800,1,0,0,1,2017,55248,-73.80317775,40.71635125,GRAND CENTRAL PARKWAY SR NORTH,164 STREET
1801,1,1801,1,1,0,0,2017,26756,-73.93665702,40.66910057,TROY AVENUE,EASTERN PARKWAY
1802,1,1802,1,0,0,1,2017,13169,-73.98017128,40.6051788,WEST 7 STREET,KINGS HIGHWAY
1803,1,1803,1,1,0,0,2017,20193,-74.0053237,40.71827335,CHURCH STREET,FRANKLIN STREET
1804,1,1804,1,0,1,0,2017,21334,-73.99290929,40.74785495,WEST 29 STREET,7 AVENUE
1805,1,1805,1,0,0,1,2017,33852,-73.82087638,40.67054303,LEFFERTS BOULEVARD,135 AVENUE
1806,1,1806,1,0,0,1,2017,26983,-73.9222995,40.67190026,PARK PLACE,RALPH AVENUE
1807,1,1807,1,0,1,0,2017,26938,-73.92753991,40.67725005,ATLANTIC AVENUE,ROCHESTER AVENUE
1808,1,1808,1,1,0,0,2017,34698,-73.8224589,40.70365553,METROPOLITAN AVENUE,130 STREET
1809,1,1809,1,0,0,1,2017,41600,-73.92850107,40.75812861,35 AVENUE,31 STREET
1810,1,1810,1,0,0,1,2017,27409,-73.93638763,40.6976153,BROADWAY,STOCKTON STREET
1811,1,1811,1,1,0,0,2017,20859,-73.98586971,40.71751814,DELANCEY STREET,CLINTON STREET
1812,1,1812,1,1,0,0,2017,15088,-73.98181678,40.6873298,SCHERMERHORN STREET,NEVINS STREET
1813,1,1813,1,0,0,1,2017,62980,-73.7210925,40.75628156,267 STREET,GRAND CENTRAL PARKWAY SR SOUTH
1814,1,1814,1,1,0,0,2017,20541,-73.99955589,40.7336106,WEST 8 STREET,GREENWICH AVENUE
1815,1,1815,1,1,0,0,2017,21475,-73.98362867,40.76206479,BROADWAY,WEST 51 STREET
1816,1,1816,1,0,0,1,2017,36093,-73.76669594,40.65580285,RAMP,ROCKAWAY BOULEVARD
1817,1,1817,1,0,1,0,2017,21250,-73.99709903,40.7472051,8 AVENUE,WEST 26 STREET
1818,1,1818,1,1,0,0,2017,46879,-73.87624366,40.76812832,94 STREET,23 AVENUE
1819,1,1819,1,1,0,0,2017,55849,-73.81221356,40.75420918,46 AVENUE,149 STREET
1820,1,1820,1,0,0,1,2017,38769,-73.7628125,40.68029631,130 AVENUE,MERRICK BOULEVARD
1821,1,1821,1,0,0,1,2017,40641,-73.9372576,40.71879117,WITHERS STREET,MORGAN AVENUE
1822,1,1822,1,1,0,0,2017,13187,-74.01212664,40.6157876,83 STREET,13 AVENUE
1823,1,1823,1,1,0,0,2017,27298,-73.90862943,40.68408541,CHAUNCEY STREET,BUSHWICK AVENUE
1824,1,1824,1,1,0,0,2017,49609,-73.88124422,40.88270963,EAST GUN HILL ROAD,WEST GUN HILL ROAD
1825,1,1825,1,1,0,0,2017,49024,-73.8843455,40.8581927,HUGHES AVENUE,EAST FORDHAM ROAD
1826,1,1826,2,0,0,2,2017,39844,-73.75407979,40.71184055,100 AVENUE,205 PLACE
1827,1,1827,1,0,0,1,2017,14140,-73.99458791,40.66022793,5 AVENUE,23 STREET
1828,1,1828,1,0,0,1,2017,28640,-73.90692334,40.65473842,LINDEN BOULEVARD,ROCKAWAY AVENUE
1829,1,1829,1,0,1,0,2017,55574,-73.82426494,40.75183289,COLDEN STREET,ELDER AVENUE
1830,1,1830,1,0,1,0,2017,17396,-73.96727203,40.60725572,OCEAN PARKWAY,QUENTIN ROAD
1831,1,1831,1,1,0,0,2017,33751,-73.83108271,40.67815137,108 STREET,ROCKAWAY BOULEVARD
1832,1,1832,1,0,1,0,2017,16797,-73.96067984,40.59159758,AVENUE X,CONEY ISLAND AVENUE
1833,1,1833,1,0,0,1,2017,41454,-73.93439987,40.74603456,QUEENS BOULEVARD,SKILLMAN AVENUE
1834,1,1834,1,0,0,1,2017,13287,-74.0048548,40.60859408,17 AVENUE,86 STREET
1835,1,1835,3,2,0,1,2017,55443,-73.83195807,40.7629535,MAIN STREET,NORTHERN BOULEVARD
1836,1,1836,1,1,0,0,2017,46713,-73.88257913,40.75585357,NORTHERN BOULEVARD,85 STREET
1837,1,1837,1,1,0,0,2017,22851,-73.96154786,40.76843158,EAST 70 STREET,3 AVENUE
1838,1,1838,1,1,0,0,2017,31151,-73.83946536,40.65749906,CROSS BAY BOULEVARD,160 AVENUE
1839,1,1839,1,1,0,0,2017,25714,-73.92249751,40.60980908,FLATBUSH AVENUE,AVENUE U
1840,1,1840,1,1,0,0,2017,20712,-73.99127707,40.72774479,COOPER SQUARE,EAST 5 STREET
1841,1,1841,1,0,0,1,2017,27357,-73.93983706,40.70765369,MONTROSE AVENUE,BUSHWICK AVENUE
1842,1,1842,1,1,0,0,2017,49980,-73.85719258,40.71740075,YELLOWSTONE BOULEVARD,SELFRIDGE STREET
1843,1,1843,1,1,0,0,2017,42751,-73.93056965,40.8133733,WALTON AVENUE,EAST 138 STREET
1844,1,1844,1,0,1,0,2017,17942,-73.97271969,40.64345608,EAST 7 STREET,BEVERLY ROAD
1845,1,1845,1,1,0,0,2017,40738,-73.93412337,40.72685547,STEWART AVENUE,BRIDGEWATER STREET
1846,1,1846,1,1,0,0,2017,52877,-73.85052278,40.84278949,EAST TREMONT AVENUE,ST PETERS AVENUE
1847,1,1847,1,0,0,1,2017,42522,-73.93764373,40.81851059,WEST 142 STREET,LENOX AVENUE
1848,1,1848,1,1,0,0,2017,41538,-73.93105722,40.75497417,37 AVENUE,31 STREET
1849,1,1849,1,0,1,0,2017,21143,-74.00382216,40.75326066,11 AVENUE,WEST 30 STREET
1850,1,1850,1,0,0,1,2017,888,-74.23051564,40.54545551,JOHNSON STREET,ARTHUR KILL ROAD
1851,1,1851,1,1,0,0,2017,15933,-73.98975418,40.71555235,ESSEX STREET,HESTER STREET
1852,1,1852,1,1,0,0,2017,7443,-74.10918378,40.57104182,JACQUES AVENUE,HYLAN BOULEVARD
1853,1,1853,1,0,0,1,2017,11887,-74.01536729,40.61956362,11 AVENUE,81 STREET
1854,1,1854,1,1,0,0,2017,61358,-73.73791101,40.7177219,217 STREET,JAMAICA AVENUE
1855,1,1855,1,0,0,1,2017,3234,-74.19400892,40.58974972,WEST SHORE EXPRESSWAY SR WEST,VICTORY BOULEVARD
1856,1,1856,1,1,0,0,2018,43816,-73.92585756,40.84399438,MAJOR DEEGAN EXPWY ET 7 N SB,MAJOR DEEGAN EXPWY ET 7 N NB
1857,1,1857,1,0,1,0,2018,46743,-73.88356594,40.76818044,GRAND CENTRAL PARKWAY,GRAND CENTRAL PARKWAY ET 5 WB
1858,1,1858,1,1,0,0,2018,58550,-73.7942126,40.72498393,175 STREET,UNION TURNPIKE
1859,1,1859,1,1,0,0,2018,20556,-73.99734133,40.73666789,WEST 13 STREET,AVENUE OF THE AMERICAS
1860,1,1860,1,1,0,0,2018,13741,-73.98070685,40.61340218,65 STREET,WEST 6 STREET
1861,1,1861,1,1,0,0,2018,31320,-73.86538593,40.67600146,GRANT AVENUE,NORTH CONDUIT AVENUE
1862,1,1862,1,0,0,1,2018,24221,-73.94930104,40.8127265,WEST 129 STREET,FREDERICK DOUGLASS BOULEVARD
1863,1,1863,1,0,0,1,2018,32731,-73.84156378,40.7011006,MEMORIAL DRIVE,PARK LANE SOUTH
1864,1,1864,1,1,0,0,2018,17943,-73.97464224,40.64481322,OCEAN PARKWAY,CHURCH AVENUE
1865,1,1865,1,1,0,0,2018,27617,-73.93148254,40.71422175,METROPOLITAN AVENUE,GRAND STREET BRIDGE
1866,1,1866,1,1,0,0,2018,51892,-73.83712384,40.77279092,28 AVENUE,ULMER STREET
1867,1,1867,1,1,0,0,2018,62775,-73.71476983,40.73790035,LITTLE NECK PARKWAY,83 AVENUE
1868,1,1868,1,1,0,0,2018,29833,-73.87456594,40.68495457,EUCLID AVENUE,RIDGEWOOD AVENUE
1869,1,1869,1,1,0,0,2018,55608,-73.8244433,40.76928551,PARSONS BOULEVARD,32 AVENUE
1870,1,1870,1,0,0,1,2018,37427,-73.78382527,40.70792919,JAMAICA AVENUE,177 STREET
1871,1,1871,1,0,0,1,2018,54828,-73.82488139,40.72960686,141 STREET,JEWEL AVENUE
1872,1,1872,1,0,0,1,2018,32365,-73.85717525,40.70598808,MARGARET PLACE,UNION TURNPIKE
1873,1,1873,1,1,0,0,2018,32464,-73.85372266,40.71091328,METROPOLITAN AVENUE,70 AVENUE
1874,1,1874,1,1,0,0,2018,34551,-73.82889906,40.71175666,82 ROAD,KEW GARDENS ROAD
1875,1,1875,1,0,1,0,2018,26831,-73.93544387,40.68496332,JEFFERSON AVENUE,LEWIS AVENUE
1876,1,1876,1,0,0,1,2018,9838,-74.08327398,40.60340751,HILLCREST TERRACE,CLOVE ROAD
1877,1,1877,1,1,0,0,2018,29911,-73.90560937,40.70484852,WOODWARD AVENUE,PALMETTO STREET
1878,1,1878,1,1,0,0,2018,34960,-73.81186315,40.69163008,LIBERTY AVENUE,135 STREET
1879,1,1879,1,1,0,0,2018,21829,-73.9776731,40.74225858,2 AVENUE,EAST 30 STREET
1880,1,1880,1,0,0,1,2018,31322,-73.86514882,40.67505891,GRANT AVENUE,BELMONT AVENUE
1881,1,1881,1,0,0,1,2018,53381,-73.87056193,40.87151078,BRONX RIVER GREENWAY,BRONX BOULEVARD
1882,1,1882,1,1,0,0,2018,25679,-73.92736929,40.62356136,UTICA AVENUE,AVENUE L
1883,1,1883,1,1,0,0,2018,41896,-73.90726187,40.74588742,WOODSIDE AVENUE,57 STREET
1884,1,1884,2,2,0,0,2018,14995,-73.98630429,40.66917267,5 AVENUE,9 STREET
1885,1,1885,1,0,0,1,2018,9693,-74.08654142,40.58373353,NUGENT AVENUE,SEAVIEW AVENUE
1886,1,1886,1,1,0,0,2018,38808,-73.75815071,40.66563569,SOUTH CONDUIT AVENUE,SPRINGFIELD BOULEVARD
1887,1,1887,1,1,0,0,2018,24135,-73.95393449,40.80128755,ADAM C POWELL BOULEVARD,WEST 113 STREET
1888,1,1888,1,0,0,1,2018,18465,-73.94610943,40.63638731,FARRAGUT ROAD,EAST 32 STREET
1889,1,1889,1,1,0,0,2018,46841,-73.87793031,40.75633901,NORTHERN BOULEVARD,90 STREET
